distid,intid,lunch,enrol,ptr,found,expp,revpp,avgsal,drop,grad,math4,math7,choice,psa,year,staff,avgben,y92,y93,y94,y95,y96,y97,y98,lexpp,lfound,lexpp_1,lfnd_1,lenrol,lenrolsq,lunchsq,lfndsq,math4_1,cmath4,gexpp,gexpp_1,gfound,gfnd_1,clunch,clnchsq,genrol,genrolsq,expp92,lexpp92,math4_92,cpi,rexpp,lrexpp,lrexpp_1,grexpp,grexpp_1
50140,50,12.19999981,7881,,,5363,,33732,2,92.19999695,47.90000153,29.29999924,,,1992,115.5999985,6830,1,0,0,0,0,0,0,8.587278366,,,,8.97220993,80.50054932,148.8399963,,,,,,,,,,,,,,,1.402999997,6135.149902,8.72178936,,,
50140,50,14.89999962,8201,,,5383,,42368,2.5,90.40000153,57.29999924,39,,,1993,94.19999695,8411,0,1,0,0,0,0,0,8.591001511,,8.587278366,,9.012011528,81.21635437,222.0099945,,47.90000153,9.399997711,0.003723145,,,,2.699999809,73.16999817,0.039801598,0.715805054,5363,8.587278366,47.90000153,1.445000052,5979.041504,8.696015358,8.72178936,-0.025774002,
50140,50,15.30000019,8432,,,5740,,45025,2.299999952,91,74.5,53.70000076,,,1994,91,11828,0,0,1,0,0,0,0,8.65521431,,8.591001511,,9.0397892,81.7177887,234.0900116,,57.29999924,17.20000076,0.064212799,0.003723145,,,0.400000572,12.08001709,0.027777672,0.501434326,5363,8.587278366,47.90000153,1.481999993,6216.396973,8.734945297,8.696015358,0.038929939,-0.025774002
50140,50,14.57999992,9172,26.79999924,5802,5773,6317,52848,2.470000029,89.80000305,78.5,59.5,,0,1995,,,0,0,0,1,0,0,0,8.660946846,8.665958405,8.65521431,,9.123910904,83.24575043,212.5764008,75.09883881,74.5,4,0.005732536,0.064212799,,,-0.720000267,-21.51361084,0.084121704,1.527961731,5363,8.587278366,47.90000153,1.524000049,6079.83252,8.712732315,8.734945297,-0.022212982,0.038929939
50140,50,14.43999958,9237,26.10000038,5955,6088,6893,53508,3.710000038,85.5,71.19999695,65.69999695,,0,1996,,,0,0,0,0,1,0,0,8.714075089,8.691986084,8.660946846,8.665958405,9.130972862,83.37466431,208.5135803,75.55062103,78.5,-7.300003052,0.053128242,0.005732536,0.026027679,,-0.140000343,-4.062820435,0.007061958,0.128913879,5363,8.587278366,47.90000153,1.569000006,6227.686523,8.736760139,8.712732315,0.024027824,-0.022212982
50140,50,12.64999962,9727,26.39999962,6110,6554,7282,55475,2.5,90.09999847,75,60,9,,1997,,,0,0,0,0,0,1,0,8.787830353,8.717681885,8.714075089,8.691986084,9.182661057,84.32126617,160.0224915,75.99797821,71.19999695,3.800003052,0.073755264,0.053128242,0.025695801,0.026027679,-1.789999962,-48.49108887,0.051688194,0.946601868,5363,8.587278366,47.90000153,1.605000019,6554,8.787830353,8.736760139,0.051070213,0.024027824
50140,50,13.61999989,9991,24.5,6264,6275,7387,52510,3.5,85.90000153,88,72,52,,1998,,,0,0,0,0,0,0,1,8.744328499,8.742574692,8.787830353,8.717681885,9.209440231,84.81378937,185.5043945,76.43260956,75,13,-0.043501854,0.073755264,0.024892807,0.025695801,0.970000267,25.48190308,0.026779175,0.492523193,5363,8.587278366,47.90000153,1.629999995,6178.757813,8.728872299,8.787830353,-0.058958054,0.051070213
50160,50,43.79999924,5349,,,4509,,46746,5,80.80000305,28.39999962,24.10000038,,,1992,66.40000153,9168,1,0,0,0,0,0,0,8.413830757,,,,8.584665298,73.6964798,1918.439941,,,,,,,,,,,,,,,1.402999997,5158.193359,8.548341751,,,
50160,50,51.5,4709,,,5932,,37422,4.099999905,82.5,39.90000153,33.29999924,,,1993,110.4000015,10483,0,1,0,0,0,0,0,8.688117027,,8.413830757,,8.457230568,71.52474976,2652.25,,28.39999962,11.50000191,0.27428627,,,,7.700000763,733.8100586,-0.127434731,-2.171730042,4509,8.413830757,28.39999962,1.445000052,6588.830078,8.793130875,8.548341751,0.244789124,
50160,50,50.5,4617,,,5770,,62628,2.900000095,89.09999847,48.20000076,47.59999847,,,1994,65.80000305,15513,0,0,1,0,0,0,0,8.660427094,,8.688117027,,8.4375,71.19140625,2550.25,,39.90000153,8.299999237,-0.027689934,0.27428627,,,-1,-102,-0.019730568,-0.333343506,4509,8.413830757,28.39999962,1.481999993,6248.886719,8.740159035,8.793130875,-0.05297184,0.244789124
50160,50,42.52999878,3132,24.39999962,5904,7042,7575,51441,3.150000095,88.30000305,70.09999847,47.40000153,,0,1995,,,0,0,0,1,0,0,0,8.859647751,8.683384895,8.660427094,,8.049427032,64.79327393,1808.800781,75.40117645,48.20000076,21.89999771,0.199220657,-0.027689934,,,-7.970001221,-741.4492188,-0.388072968,-6.398132324,4509,8.413830757,28.39999962,1.524000049,7416.279297,8.91143322,8.740159035,0.171274185,-0.05297184
50160,50,41.29999924,3162,25.20000076,6057,7480,7471,51868,4.239999771,84.69999695,60.79999924,51.70000076,,0,1996,,,0,0,0,0,1,0,0,8.919987679,8.70897007,8.859647751,8.683384895,8.058959961,64.94683838,1705.689941,75.84616089,70.09999847,-9.299999237,0.060339928,0.199220657,0.025585175,,-1.229999542,-103.1108398,0.009532928,0.153564453,4509,8.413830757,28.39999962,1.569000006,7651.625,8.942673683,8.91143322,0.031240463,0.171274185
50160,50,41.11999893,3198,20.39999962,6212,7227,7427,45554,9.800000191,71.90000153,51,47,62,49,1997,,,0,0,0,0,0,1,0,8.885579109,8.734238625,8.919987679,8.70897007,8.070281029,65.12943268,1690.85437,76.28692627,60.79999924,-9.799999237,-0.034408569,0.060339928,0.025268555,0.025585175,-0.180000305,-14.83557129,0.011321068,0.182594299,4509,8.413830757,28.39999962,1.605000019,7227,8.885579109,8.942673683,-0.057094574,0.031240463
50160,50,41.13999939,3378,20.60000038,6366,7416,8355,47777,6.199999809,77.30000305,65,57,238,,1998,,,0,0,0,0,0,0,1,8.911395073,8.758727074,8.885579109,8.734238625,8.125039101,66.01625824,1692.499512,76.71530151,51,14,0.025815964,-0.034408569,0.024488449,0.025268555,0.020000458,1.645141602,0.054758072,0.886825562,4509,8.413830757,28.39999962,1.629999995,7302.257813,8.895938873,8.885579109,0.010359764,-0.057094574
50170,50,30.29999924,1073,,,4643,,29281,6.599999905,80.80000305,19.79999924,17.10000038,,,1992,111.1999969,6122,1,0,0,0,0,0,0,8.443116188,,,,6.978213787,48.6954689,918.0899658,,,,,,,,,,,,,,,1.402999997,5311.486328,8.577627182,,,
50170,50,25.20000076,1072,,,4647,,32550,3.5,86,43.5,22.20000076,,,1993,96.80000305,8260,0,1,0,0,0,0,0,8.443977356,,8.443116188,,6.97728157,48.68245697,635.0400391,,19.79999924,23.70000076,0.000861168,,,,-5.099998474,-283.0499268,-0.000932217,-0.013011932,4643,8.443116188,19.79999924,1.445000052,5161.546387,8.548991203,8.577627182,-0.028635979,
50170,50,30.70000076,1016,,,4976,,31500,9,71.09999847,33.29999924,16.10000038,,,1994,103,10307,0,0,1,0,0,0,0,8.512381554,,8.443977356,,6.923628807,47.93663406,942.4900513,,43.5,-10.20000076,0.068404198,0.000861168,,,5.5,307.4500122,-0.053652763,-0.745822906,4643,8.443116188,19.79999924,1.481999993,5388.987793,8.592112541,8.548991203,0.043121338,-0.028635979
50170,50,29.34000015,1029,26.5,5447,5680,6393,41659,6.860000134,78.90000153,40.20000076,17.60000038,,0,1995,,,0,0,0,1,0,0,0,8.644706726,8.602820396,8.512381554,,6.936342716,48.11285019,860.8356323,74.00852203,33.29999924,6.900001526,0.132325172,0.068404198,,,-1.36000061,-81.65441895,0.012713909,0.176216125,4643,8.443116188,19.79999924,1.524000049,5981.889648,8.696492195,8.592112541,0.104379654,0.043121338
50170,50,29.11000061,1089,26.79999924,5600,5542,6861,42498,8.75,68.09999847,36.20000076,68.90000153,,0,1996,,,0,0,0,0,1,0,0,8.620110512,8.630521774,8.644706726,8.602820396,6.993015289,48.90226364,847.3921509,74.48590851,40.20000076,-4,-0.024596214,0.132325172,0.027701378,,-0.229999542,-13.44348145,0.056672573,0.789413452,4643,8.443116188,19.79999924,1.569000006,5669.158691,8.642795563,8.696492195,-0.053696632,0.104379654
50170,50,32.33000183,1109,26,5755,6313,6844,42924,11.89999962,59.59999847,33,46,0,,1997,,,0,0,0,0,0,1,0,8.750366211,8.657824516,8.620110512,8.630521774,7.011213779,49.15711975,1045.229004,74.95792389,36.20000076,-3.200000763,0.130255699,-0.024596214,0.027302742,0.027701378,3.220001221,197.836853,0.01819849,0.25485611,4643,8.443116188,19.79999924,1.605000019,6313,8.750366211,8.642795563,0.107570648,-0.053696632
50170,50,31.29000092,1127,25.89999962,5909,6599,7067,45285,7.300000191,73.40000153,49,44,0,,1998,,,0,0,0,0,0,0,1,8.794672966,8.684231758,8.750366211,8.657824516,7.027314663,49.38315201,979.0641479,75.4158783,33,16,0.044306755,0.130255699,0.026407242,0.027302742,-1.040000916,-66.16485596,0.016100883,0.226032257,4643,8.443116188,19.79999924,1.629999995,6497.788574,8.779216766,8.750366211,0.028850555,0.107570648
50180,50,9.300000191,1761,,,4036,,33747,4.900000095,81.90000153,24.5,35.59999847,,,1992,85.40000153,7910,1,0,0,0,0,0,0,8.303009033,,,,7.473637104,55.85525131,86.49000549,,,,,,,,,,,,,,,1.402999997,4617.091797,8.437520027,,,
50180,50,9.5,1789,,,4308,,35431,5.900000095,79.40000153,28.89999962,27.70000076,,,1993,85.90000153,8155,0,1,0,0,0,0,0,8.368228912,,8.303009033,,7.489412308,56.09129715,90.25,,24.5,4.399999619,0.065219879,,,,0.199999809,3.759994507,0.015775204,0.236045837,4036,8.303009033,24.5,1.445000052,4785.010254,8.473243713,8.437520027,0.035723686,
50180,50,9.699999809,1810,,,4570,,36955,7.5,73.5,35.09999847,43.90000153,,,1994,83.69999695,11132,0,0,1,0,0,0,0,8.427268028,,8.368228912,,7.501081944,56.26623154,94.08999634,,28.89999962,6.199998856,0.059039116,0.065219879,,,0.199999809,3.839996338,0.011669636,0.174934387,4036,8.303009033,24.5,1.481999993,4949.291504,8.506999969,8.473243713,0.033756256,0.035723686
50180,50,11.82999992,1753,26.89999962,4987,5124,5657,49101,9.619999886,68.30000305,65.69999695,44.70000076,,0,1995,,,0,0,0,1,0,0,0,8.541690826,8.514590263,8.427268028,,7.469083786,55.78721237,139.9488983,72.49824524,35.09999847,30.59999847,0.114422798,0.059039116,,,2.130000114,45.85890198,-0.031998158,-0.479019165,4036,8.303009033,24.5,1.524000049,5396.338379,8.593476295,8.506999969,0.086476326,0.033756256
50180,50,10.77000046,1754,26.5,5153,5344,5745,51031,4.400000095,83.80000305,44.29999924,52.40000153,,0,1996,,,0,0,0,0,1,0,0,8.583729744,8.547334671,8.541690826,8.514590263,7.469654083,55.79573059,115.9929123,73.05693054,65.69999695,-21.39999771,0.042038918,0.114422798,0.032744408,,-1.059999466,-23.95598602,0.000570297,0.008518219,4036,8.303009033,24.5,1.569000006,5466.615723,8.606414795,8.593476295,0.012938499,0.086476326
50180,50,9.56000042,1768,24.70000076,5308,5536,6133,47062,4.699999809,83.19999695,58,48,0,,1997,,,0,0,0,0,0,1,0,8.619027138,8.5769701,8.583729744,8.547334671,7.477604389,55.91456604,91.39360809,73.56441498,44.29999924,13.70000076,0.035297394,0.042038918,0.029635429,0.032744408,-1.210000038,-24.5993042,0.007950306,0.118835449,4036,8.303009033,24.5,1.605000019,5536,8.619027138,8.606414795,0.012612343,0.012938499
50180,50,10.07999992,1774,26,5462,5559,6287,49859,3.799999952,82.30000305,78,71,0,,1998,,,0,0,0,0,0,0,1,8.623173714,8.605569839,8.619027138,8.5769701,7.480992317,55.96524429,101.6063995,74.05583191,58,20,0.004146576,0.035297394,0.028599739,0.029635429,0.519999504,10.21279144,0.003387928,0.050678253,4036,8.303009033,24.5,1.629999995,5473.739258,8.607717514,8.619027138,-0.011309624,0.012612343
50190,50,8.699999809,4192,,,4855,,45139,2.200000048,91.30000305,37.5,27.29999924,,,1992,78.80000305,9366,1,0,0,0,0,0,0,8.487764359,,,,8.340932846,69.57115936,75.68999481,,,,,,,,,,,,,,,1.402999997,5554.009277,8.622275352,,,
50190,50,10.19999981,4242,,,5054,,45447,3.200000048,87.19999695,51.09999847,39.09999847,,,1993,81.40000153,10017,0,1,0,0,0,0,0,8.527935028,,8.487764359,,8.352789879,69.76909637,104.0399933,,37.5,13.59999847,0.04017067,,,,1.5,28.34999847,0.011857033,0.197937012,4855,8.487764359,37.5,1.445000052,5613.612305,8.632949829,8.622275352,0.010674477,
50190,50,10.89999962,4381,,,5340,,33657,4.599999905,81.90000153,60,50.29999924,,,1994,111.3000031,9775,0,0,1,0,0,0,0,8.58298111,,8.527935028,,8.385032654,70.30876923,118.8099899,,51.09999847,8.900001526,0.055046082,0.04017067,,,0.699999809,14.76999664,0.032242775,0.539672852,4855,8.487764359,37.5,1.481999993,5783.198242,8.662712097,8.632949829,0.029762268,0.010674477
50190,50,9.279999733,4499,23.5,5780,5857,6365,48503,4.550000191,83.30000305,70.19999695,55.59999847,,0,1995,,,0,0,0,1,0,0,0,8.675393105,8.662158966,8.58298111,,8.411610603,70.75519562,86.11839294,75.03299713,60,10.19999695,0.092411995,0.055046082,,,-1.619999886,-32.69159698,0.02657795,0.446426392,4855,8.487764359,37.5,1.524000049,6168.296875,8.72717762,8.662712097,0.064465523,0.029762268
50190,50,8.770000458,4745,20.39999962,5933,5940,6481,42314,0.899999976,98.40000153,79.19999695,73.09999847,,0,1996,,,0,0,0,0,1,0,0,8.689464569,8.688284874,8.675393105,8.662158966,8.464846611,71.65362549,76.91291046,75.48629761,70.19999695,9,0.014071465,0.092411995,0.026125908,,-0.509999275,-9.205482483,0.053236008,0.898429871,4855,8.487764359,37.5,1.569000006,6076.290527,8.71214962,8.72717762,-0.015028,0.064465523
50190,50,10.28999996,4903,23.79999924,6088,6158,6625,51074,6.900000095,74.5,74,64,10,,1997,,,0,0,0,0,0,1,0,8.725507736,8.714075089,8.689464569,8.688284874,8.497602463,72.2092514,105.8841019,75.93510437,79.19999695,-5.199996948,0.036043167,0.014071465,0.025790215,0.026125908,1.519999504,28.97119141,0.032755852,0.555625916,4855,8.487764359,37.5,1.605000019,6158,8.725507736,8.71214962,0.013358116,-0.015028
50190,50,11.39999962,5013,23.39999962,6242,6214,6933,50389,6.5,78,85,71,14,,1998,,,0,0,0,0,0,0,1,8.734560013,8.739055634,8.725507736,8.714075089,8.519789696,72.58681488,129.9599915,76.37109375,74,11,0.009052277,0.036043167,0.024980545,0.025790215,1.109999657,24.07588959,0.022187233,0.377563477,4855,8.487764359,37.5,1.629999995,6118.693359,8.719103813,8.725507736,-0.006403923,0.013358116
50200,50,16,2096,,,5734,,38273,1.899999976,92.19999695,42.29999924,38.09999847,,,1992,108.6999969,7895,1,0,0,0,0,0,0,8.654169083,,,,7.64778614,58.4886322,256,,,,,,,,,,,,,,,1.402999997,6559.56543,8.788680077,,,
50200,50,15.30000019,2170,,,5895,,45049,1.5,94.30000305,36.20000076,58.29999924,,,1993,95.90000153,9331,0,1,0,0,0,0,0,8.68185997,,8.654169083,,7.682482243,59.02053452,234.0900116,,42.29999924,-6.099998474,0.027690887,,,,-0.699999809,-21.9099884,0.034696102,0.531902313,5734,8.654169083,42.29999924,1.445000052,6547.733398,8.786873817,8.788680077,-0.001806259,
50200,50,16.29999924,2189,,,6105,,33749,1.399999976,94.69999695,46.59999847,63.29999924,,,1994,127.1999969,9073,0,0,1,0,0,0,0,8.716863632,,8.68185997,,7.691200256,59.15456009,265.6899719,,36.20000076,10.39999771,0.035003662,0.027690887,,,0.999999046,31.59996033,0.008718014,0.134025574,5734,8.654169083,42.29999924,1.481999993,6611.69043,8.79659462,8.786873817,0.009720802,-0.001806259
50200,50,16.64999962,2248,23.5,7458,6804,8046,53289,3.25,87.19999695,73.69999695,65.19999695,,0,1995,,,0,0,0,1,0,0,0,8.825265884,8.917042732,8.716863632,,7.717796326,59.56438065,277.2224731,79.51364899,46.59999847,27.09999847,0.108402252,0.035003662,,,0.350000381,11.53250122,0.026596069,0.409820557,5734,8.654169083,42.29999924,1.524000049,7165.629883,8.877051353,8.79659462,0.080456734,0.009720802
50200,50,16.18000031,2306,23.5,7611,6869,8064,51271,2.460000038,91,70.09999847,59.29999924,,0,1996,,,0,0,0,0,1,0,0,8.834774017,8.937350273,8.825265884,8.917042732,7.74326992,59.95822906,261.7924194,79.87622833,73.69999695,-3.599998474,0.009508133,0.108402252,0.020307541,,-0.469999313,-15.43005371,0.025473595,0.393848419,5734,8.654169083,42.29999924,1.569000006,7026.605957,8.857459068,8.877051353,-0.019592285,0.080456734
50200,50,16.15999985,2278,22.20000076,7766,7518,8292,51059,1,95.59999847,78,67,0,,1997,,,0,0,0,0,0,1,0,8.925055504,8.957510948,8.834774017,8.937350273,7.731053352,59.76918411,261.1455994,80.23699951,70.09999847,7.900001526,0.090281487,0.009508133,0.020160675,0.020307541,-0.020000458,-0.646820068,-0.012216568,-0.189044952,5734,8.654169083,42.29999924,1.605000019,7518,8.925055504,8.857459068,0.067596436,-0.019592285
50200,50,15.11999989,2301,22.10000038,7920,7348,8863,51079,1.5,94,80,76,0,,1998,,,0,0,0,0,0,0,1,8.902183533,8.977146149,8.925055504,8.957510948,7.741098881,59.92461014,228.6143951,80.58914948,78,2,-0.022871971,0.090281487,0.019635201,0.020160675,-1.039999962,-32.53120422,0.010045528,0.155426025,5734,8.654169083,42.29999924,1.629999995,7235.300781,8.886727333,8.925055504,-0.038328171,0.067596436
50210,50,5.5,22744,,,4730,,36494,1.5,94.19999695,44,41,,,1992,97.90000153,6541,1,0,0,0,0,0,0,8.461680412,,,,10.03205681,100.6421661,30.25,,,,,,,,,,,,,,,1.402999997,5411.012207,8.596191406,,,
50210,50,6.199999809,23035,,,5078,,40498,0.200000003,98.90000153,44.90000153,43.40000153,,,1993,93.80000305,7593,0,1,0,0,0,0,0,8.532672882,,8.461680412,,10.04477024,100.8974075,38.43999863,,44,0.900001526,0.07099247,,,,0.699999809,8.189998627,0.012713432,0.255241394,4730,8.461680412,44,1.445000052,5640.269531,8.637686729,8.596191406,0.041495323,
50210,50,6.300000191,23310,,,5462,,44554,2.700000048,89.69999695,56.20000076,51.70000076,,,1994,87.59999847,11477,0,0,1,0,0,0,0,8.605569839,,8.532672882,,10.05663776,101.1359634,39.69000244,,44.90000153,11.29999924,0.072896957,0.07099247,,,0.100000381,1.250003815,0.011867523,0.238555908,4730,8.461680412,44,1.481999993,5915.32373,8.685301781,8.637686729,0.047615051,0.041495323
50210,50,7.170000076,24649,23.5,5739,5767,6374,55255,1.960000038,92.40000153,70.19999695,57.90000153,,0,1995,,,0,0,0,1,0,0,0,8.659907341,8.655039787,8.605569839,,10.11249161,102.2624893,51.40890121,74.90971375,56.20000076,13.99999619,0.054337502,0.072896957,,,0.869999886,11.71889877,0.055853844,1.126525879,4730,8.461680412,44,1.524000049,6073.513672,8.71169281,8.685301781,0.026391029,0.047615051
50210,50,6.75,25028,23.70000076,5892,5974,6525,56228,2.390000105,90.69999695,77.80000305,72.19999695,,0,1996,,,0,0,0,0,1,0,0,8.69517231,8.681350708,8.659907341,8.655039787,10.1277504,102.5713272,45.5625,75.36585236,70.19999695,7.600006104,0.035264969,0.054337502,0.026310921,,-0.420000076,-5.846401215,0.015258789,0.308837891,4730,8.461680412,44,1.569000006,6111.070801,8.717857361,8.71169281,0.006164551,0.026391029
50210,50,7.119999886,25635,25,6047,6125,6690,59730,2.400000095,90.30000305,76,70,0,,1997,,,0,0,0,0,0,1,0,8.720133781,8.707317352,8.69517231,8.681350708,10.15171432,103.0573044,50.69439697,75.81737518,77.80000305,-1.800003052,0.024961472,0.035264969,0.025966644,0.026310921,0.369999886,5.131896973,0.023963928,0.485977173,4730,8.461680412,44,1.605000019,6125,8.720133781,8.717857361,0.002276421,0.006164551
50210,50,6.760000229,26081,24.20000076,6201,6159,7229,58521,1.899999976,92.40000153,87,77,0,,1998,,,0,0,0,0,0,0,1,8.725669861,8.732465744,8.720133781,8.707317352,10.16896248,103.4077988,45.69760132,76.25595856,76,11,0.005536079,0.024961472,0.025148392,0.025966644,-0.359999657,-4.996795654,0.017248154,0.350494385,4730,8.461680412,44,1.629999995,6064.536621,8.710213661,8.720133781,-0.00992012,0.002276421
50220,50,43.40000153,7589,,,3934,,31269,4.5,83.5,37,15.39999962,,,1992,97.69999695,5052,1,0,0,0,0,0,0,8.277412415,,,,8.934454918,79.82448578,1883.560181,,,,,,,,,,,,,,,1.402999997,4500.40625,8.411923409,,,
50220,50,45.09999847,6931,,,4762,,36566,4.599999905,83.5,40.20000076,18.70000076,,,1993,98.69999695,5461,0,1,0,0,0,0,0,8.46842289,,8.277412415,,8.843759537,78.21208191,2034.009888,,37,3.200000763,0.191010475,,,,1.699996948,150.449707,-0.090695381,-1.61240387,3934,8.277412415,37,1.445000052,5289.280273,8.573437691,8.411923409,0.161514282,
50220,50,44.20000076,6360,,,5174,,54183,8.100000381,68.69999695,43,20.10000038,,,1994,70.5,12308,0,0,1,0,0,0,0,8.551401138,,8.46842289,,8.75778389,76.69877625,1953.640015,,40.20000076,2.799999237,0.082978249,0.191010475,,,-0.899997711,-80.36987305,-0.085975647,-1.513305664,3934,8.277412415,37,1.481999993,5603.420898,8.631132126,8.573437691,0.057694435,0.161514282
50220,50,47.09000015,4392,23.89999962,6149,6635,7438,47609,16.79000092,47.09999847,46.59999847,26.20000076,,0,1995,,,0,0,0,1,0,0,0,8.800113678,8.7240448,8.551401138,,8.387539864,70.35082245,2217.468018,76.10895538,43,3.599998474,0.24871254,0.082978249,,,2.88999939,263.8280029,-0.370244026,-6.347953796,3934,8.277412415,37,1.524000049,6987.647461,8.851899147,8.631132126,0.220767021,0.057694435
50220,50,52.79000092,4384,23.29999924,6302,6981,7972,46427,9.430000305,68.59999847,60.5,43,,0,1996,,,0,0,0,0,1,0,0,8.85094738,8.748621941,8.800113678,8.7240448,8.385716438,70.32024384,2786.78418,76.53838348,46.59999847,13.90000153,0.050833702,0.24871254,0.024577141,,5.700000763,569.3161621,-0.001823425,-0.030578613,3934,8.277412415,37,1.569000006,7141.175781,8.873632431,8.851899147,0.021733284,0.220767021
50220,50,53.75999832,4538,24.20000076,6457,7018,8002,51475,8.699999809,69,69,35,0,,1997,,,0,0,0,0,0,1,0,8.856233597,8.772919655,8.85094738,8.748621941,8.420241356,70.90046692,2890.137451,76.96411896,60.5,8.5,0.005286217,0.050833702,0.024297714,0.024577141,0.969997406,103.3532715,0.034524918,0.580223083,3934,8.277412415,37,1.605000019,7018,8.856233597,8.873632431,-0.017398834,0.021733284
50220,50,56.29999924,4476,22.89999962,6611,7388,8635,50020,6.300000191,77.30000305,85,54,0,,1998,,,0,0,0,0,0,0,1,8.907612801,8.796490669,8.856233597,8.772919655,8.406484604,70.66898346,3169.689941,77.37825012,69,16,0.051379204,0.005286217,0.023571014,0.024297714,2.540000916,279.5524902,-0.013756752,-0.231483459,3934,8.277412415,37,1.629999995,7274.687012,8.892155647,8.856233597,0.03592205,-0.017398834
